fmr1	-1.8283842294909955
si:dkey-79d12.5	-1.820842596419069
cd81a	-1.8183876251219977
ing4	-1.8141402465982017
si:dkey-202e22.2	-1.8110140093720752
pde6c	-1.806777373803936
rps12	-1.7993414936559655
cand1	-1.7974101814420347
rpsa	-1.793966696156883
lmx1ba	-1.7932687042877613
fam76b	-1.7885841948109007
nolc1	-1.7870501417031406
usp10	-1.7858856286467553
cry1ba	-1.7828175360214293
si:ch211-69g19.2	-1.7800375927133585
psmc1a	-1.776768539779416
RPL37A	-1.7766834627059311
bhmt	-1.772569326243271
rps11	-1.7700213251380528
mdh1ab	-1.7682259333976569
ugp2b	-1.7661308336606392
slc25a5	-1.7640344794543235
ddx42	-1.757978889800931
hnrpkl	-1.754502055526313
araf	-1.7523342700087436
gabpb2b	-1.7498251007302854
naa50	-1.7488503284419177
eef2b	-1.7474695279103698
rpl35	-1.742126688738566
cyp11a1	-1.7404432166788426
hes6	-1.738813827974635
mief2	-1.7374271925173974
rbm39b	-1.7332492496509762
morc2	-1.730565613062
si:dkeyp-44a8.2	-1.7304718127949599
emc2	-1.7225737004290202
ndufb7	-1.7211596547033448
rpl28	-1.7172504722663509
b4galt7	-1.7147631701279464
diabloa	-1.714500280371149
inppl1a	-1.7111076450773566
rpl31	-1.7109380301320933
ogdha	-1.7084259979416885
id3	-1.7033665162607248
jam3b	-1.7006120339853696
slc25a11	-1.6957431117597577
cry2	-1.693552851606158
cyt1	-1.6890050538472834
cyt1	-1.6890050538472834
cyt1	-1.6890050538472834
cyt1	-1.6890050538472834
nfe2l3	-1.6774234663883427
pabpc1a	-1.670820344069631
emc3	-1.666176769135114
unc45b	-1.6635417836016178
chsy1	-1.659377340079153
cmip	-1.6438635765034844
ddx23	-1.6434674856063332
cldnb	-1.6365406355873664
vim	-1.6357216899234581
psen1	-1.6344472606428515
si:dkey-126g1.9	-1.632922184813274
psmb5	-1.6305178855441602
rpl14	-1.6250387961899402
snx6	-1.6124989726903154
aldob	-1.6120589367657217
pnrc2	-1.6114101757040138
rpl34	-1.6087917488711692
mybl2b	-1.6074496916962437
maml3	-1.6050538933744778
prkacaa	-1.6031843429040717
epn2	-1.6026235687421515
syncrip	-1.5983397806756616
rfc4	-1.5976318784784709
trim33	-1.597534856883656
igf2bp1	-1.595783309769549
palm2	-1.592070749497127
srp72	-1.5888711410561955
rps6	-1.587474560443725
zgc:158846	-1.5861834499536216
mst1	-1.584756818907261
myo1c	-1.5788461930218363
rrm2b	-1.5775263442066805
taf6	-1.5737017008989105
fbxo11a	-1.5728059665098117
U11	-1.5708615669975203
U11	-1.5708615669975203
pls3	-1.5696956836856764
ZNF646 (2 of 2)	-1.5590330979081977
si:ch211-156j16.1	-1.5505294090525996
dido1	-1.5504471147936667
rpl23	-1.5489967490573124
tbx2a	-1.5487659930593867
sepp1a	-1.5485746849495263
fam168a	-1.5478702963186601
banp	-1.5465920432418554
slc25a22	-1.5450839875694304
hnrnpk	-1.5437430693400394
rps13	-1.5424059880897398
rps10	-1.539069117858339
ctcf	-1.5366361542826124
sf3a3	-1.5344229522760129
cirh1a	-1.5298086429725428
pim1	-1.5267568992079477
smo	-1.5262417290868957
cyp26a1	-1.5249309592264892
cdc5l	-1.5227612597402076
manf	-1.5148924627793057
slc35c2	-1.5114598726212052
zfp36l1a	-1.5052990585494306
hmbsb	-1.5020360595854174
xirp2a	-1.4993003398843459
ppp1r10	-1.4959169664989207
atad2b	-1.4927485150567503
rpl13a	-1.48886387941385
apoa2	-1.4884057137863853
rps5	-1.4874574632915478
kaznb	-1.4835293787555108
usf1l	-1.4795096052207737
tubb4b	-1.4727446429214237
pik3r1	-1.4718591276859028
sec61a1	-1.4683452652576956
stm	-1.4613069223433508
rpl27	-1.4577131879472023
raraa	-1.4576776550949333
wdr3	-1.4539610247298353
col4a1	-1.4486115461726707
aldoaa	-1.4461996725560398
efnb2a	-1.4418336102580858
dync1i2a	-1.4341522340914004
alkbh5	-1.433106442499256
tfdp1b	-1.431467848814587
trrap	-1.428614576822898
C1H4orf27	-1.4281165881652218
rpl3	-1.4234064495932501
h3f3b.1	-1.4209290436773752
idh3a	-1.420236569796428
AC024175.16	-1.418274045240071
hspa8	-1.4151732556205547
si:dkeyp-86f7.3	-1.4071055872891411
ovol1	-1.398407576239387
mtfr1l	-1.3981339836494828
flnca	-1.396009564994754
h1f0	-1.3956635040300855
cldn12	-1.3944367702663583
mad2l1	-1.3898291474231603
hao1	-1.3896932779505704
sparc	-1.3853869715360916
gnb2l1	-1.3816359631632618
hp1bp3	-1.377652662929421
rps17	-1.3709615827775834
rps27.1	-1.3705967203408815
SPAG5	-1.369719185641929
gabarapa	-1.3642432341409716
vhl	-1.3629094463400002
capza1a	-1.3521509522532364
rpl22	-1.34226183092068
krt92	-1.3391994810062644
krt92	-1.3391994810062644
krt92	-1.3391994810062644
SLCO5A1 (2 of 2)	-1.339020479063533
rpl10	-1.3363802603394848
si:dkey-177p2.6	-1.3313018235134042
rbm5	-1.3312121115101507
rps28	-1.3221102813479306
ctslb	-1.3216822322931856
rps26l	-1.3205708830549159
nf2b	-1.319388712591298
brd2a	-1.3190313157357454
rps7	-1.318086055442151
pla2g12b	-1.3090535980644984
tfa	-1.308657880991944
skiv2l2	-1.307913704631963
lgals3l	-1.30573914643669
tegt	-1.3056041372151983
cldn7b	-1.3002101163360886
ltv1	-1.2987347220369614
h3f3a	-1.2923037826233514
ss18	-1.2912155868656854
fabp2	-1.290285655389848
hmgn2	-1.2899070758369815
mllt4a	-1.2893367647405873
psap	-1.28822019553597
lrrc59	-1.285786027054923
cluha	-1.2826590960796689
glula	-1.281104379889975
si:ch73-1a9.3	-1.2806377410266432
prdx4	-1.2803587553202367
STT3B	-1.2799776909650025
PPAP2A	-1.2797669865345926
foxk1	-1.2787311989940027
ddost	-1.2747217678234484
hsp90aa1.2	-1.2725943697775675
hmgb2b	-1.2715270620550219
grhprb	-1.2657845765131788
ywhaba	-1.2651676607973825
zbtb16b	-1.262462761360316
wdr18	-1.2610879070524015
slc7a3a	-1.2590859586497434
apoc1l	-1.2549133846524088
nucks1a	-1.2488495387181597
ENDOD1 (7 of 11)	-1.2478000858035039
ctr9	-1.2403000417044112
insig1	-1.2388453458851911
zgc:114130	-1.2371405721434878
CCDC86	-1.2365110521852498
racgap1	-1.2356542237815733
atp6v0b	-1.2338646553915324
CABZ01070258.1	-1.230675526019708
cyp24a1	-1.2305315851544205
cad	-1.2282245374234653
serpina1	-1.2117648808144026
sypl2a	-1.2085069791022576
pdcd5	-1.2010589827696274
rps8a	-1.1985520930938538
zmat2	-1.1981583841934347
dnaja2l	-1.1969979109070965
h1fx	-1.1943805305037194
ctsd	-1.1859550647120396
scml2	-1.183392761562661
rpl4	-1.18151488686846
ntd5	-1.1802632536305608
krt18	-1.1797874161815973
gcdhb	-1.1762593618947643
rpl35a	-1.174017173327234
eif3m	-1.17386755829137
VWA5A (2 of 4)	-1.172891416458419
tktb	-1.172065267836265
smyd5	-1.1701652624735717
ilf3a	-1.1698766380863423
alyref	-1.1678006593334918
arrdc3a	-1.1653535583513266
agrn	-1.1647075233944526
rpl30	-1.164333179787148
CR847510.1	-1.1636447544586552
atp2a1l	-1.1632387132930568
slc39a5	-1.161105513091167
mkl1b	-1.1602569696742355
SPEG (1 of 2)	-1.15964305791623
KRT23	-1.1536732513739143
GABARAPL1	-1.1501211428067761
PROB1 (2 of 2)	-1.1491729151358827
mt-nd2	-1.1454880984553957
hdgfrp2	-1.1371532536027507
mark3a	-1.1345868688004836
ctgfa	-1.1316163108428934
si:ch211-137a8.4	-1.1314652092330857
tmsb4x	-1.130645285502653
apoa1a	-1.1294893916877515
rpl18a	-1.1283005950785796
fbxl5	-1.1280115146481382
rpl8	-1.1267302854231729
serpinc1	-1.1266544173680995
gpx4b	-1.1260971182660529
atp5g3b	-1.12456675668715
lft1	-1.1227930855297243
lft1	-1.1227930855297243
snx1a	-1.1216989773780983
mki67	-1.121536913034441
arr3a	-1.117547951908732
si:dkey-238c7.12	-1.116704564629166
zgc:63587	-1.1155809916772141
RPS17	-1.1107485615894066
sorbs2b	-1.1066251088274472
nudcd3	-1.103041184726395
epha7	-1.0899061054796149
rasa1a	-1.0866223120113814
ctsc	-1.0862196238137334
osbpl10	-1.0853127322555087
dnajb1b	-1.0850079489112132
gigfy2	-1.0807259465897316
prps1b	-1.0791386098053046
oaz1b	-1.075333317682913
npc2	-1.0721639052651746
ZNF638	-1.069649827973932
rpl36	-1.0693425315619236
glulb	-1.0681394528784147
mpp6a	-1.0676070386876253
apoba	-1.0665753214398888
rfx2	-1.0664761404190544
pck2	-1.064956163537937
ddx5	-1.063322946577701
tpma	-1.0631949257282907
obsl1b	-1.062324053855375
dennd4c	-1.061451930783813
vdac2	-1.059686788466521
nap1l1	-1.0578798513264895
gatm	-1.0519747788848064
ccni	-1.0499012103594136
slc39a6	-1.048240963579043
si:ch211-216l23.2	-1.0444246095797813
acss1	-1.0430333216529
rpl9	-1.0416878113572765
pof1b	-1.0410737214140704
rps29	-1.0393541094697727
ints1	-1.0374868482883028
rpia	-1.0372449643225834
aamp	-1.036899823258185
col15a1b	-1.0352346811930642
rgl3a	-1.0339241379910762
tram2	-1.0292515376404587
taok1a	-1.0286554204795963
rab5aa	-1.0247078309843416
si:ch1073-429i10.3	-1.0187359931002846
daam1a	-1.0157493295323223
hif1al	-1.0123020518217487
rgmd	-1.0103312062782754
tspan14	-1.0023051974339188
mrpl12	-0.9989405892451954
rps21	-0.9949172634615738
fabp1b.1	-0.9943875636938045
AC024175.4	-0.994331941615643
adrm1	-0.9931618330730315
caprin1b	-0.9922216396828251
taf12	-0.9907807404199485
mrpl37	-0.9883157744496921
mphosph10	-0.9866662235581076
cux1a	-0.985362156699223
MAF1	-0.9843996046639403
zgc:56493	-0.9839716123774925
ppp2cb	-0.9824165855225154
si:dkey-182i3.8	-0.982171012310633
RPL29	-0.9793835768583058
fam204a	-0.9762534782421687
anp32b	-0.974920681511222
hmgb2a	-0.9732940170589951
fbp1b	-0.9725888845537106
gpx4a	-0.9723040398827502
cct8	-0.9680243949259683
ppp1r3ab	-0.9669537739272005
rpl39	-0.9652369464842486
si:ch211-195b11.3	-0.9646668837411049
hmgb3a	-0.9588070298353241
zgc:153215	-0.958662401228476
fetub	-0.9567560331031136
ran	-0.953684911498217
mplkip	-0.9499059908378323
DSP (2 of 2)	-0.9470236919920081
fzd5	-0.9463945533291177
hmmr	-0.946040326000133
si:ch211-243g18.2	-0.945000644369853
ywhaqb	-0.9400024409329276
rps6kb1b	-0.9390676474360395
ptmab	-0.9358753035569009
slmapa	-0.9346449765361569
cct7	-0.9312211967489001
ppan	-0.925648827401625
ppan	-0.925648827401625
faua	-0.9249507275413217
dusp1	-0.9242055773299999
dpy30	-0.922594863546697
zgc:77086	-0.9219765401724535
cox5ab	-0.917445116209295
rgl1	-0.9158317812274678
rreb1b	-0.9122658430887775
mab21l1	-0.8994922118776879
ccng1	-0.8984664286747922
slc31a1	-0.8978041747398147
mak16	-0.8974084658946317
pcxa	-0.8968107566059745
nusap1	-0.8951035842072839
slc1a3a	-0.8949233197200457
ccdc77	-0.8930194700815409
si:ch211-175g6.7	-0.8905483050715358
mdka	-0.8903174737798952
wu:fc21g02	-0.8884321254031811
selk	-0.8852260166881252
ctssb.1	-0.884870090214339
pkp1b	-0.8837622495191995
ankrd11	-0.883179639295247
lmnb2	-0.8830759283128419
rps14	-0.8807605288073982
si:dkey-56m19.5	-0.8765573992576664
spint2	-0.8754336405370682
apoa1b	-0.8752230891560581
aimp1	-0.8729089735643447
mfap2	-0.8725793863554449
mylz3	-0.8723178880003809
dbnlb	-0.8716819351879467
rab5ab	-0.8686896933527338
rilpl2	-0.8685489292894569
eif3f	-0.8668678600377656
suv420h2	-0.8611376179995188
neurog1	-0.8601938749613098
si:dkey-204f11.64	-0.8589019521461246
apobb.1	-0.8549490271312766
rpl7	-0.8547646386367207
smad1	-0.8547039569916284
rbfox1l	-0.8543374129409474
ptprna	-0.8538436590824302
rad21a	-0.8519426954698345
u2af2a	-0.85027262897365
crnkl1	-0.8494240191837392
si:ch73-281n10.2	-0.8491342500498887
vdac1	-0.8490478260215516
eif4a3	-0.8450474910771433
hbs1l	-0.8424563086554242
f2rl1.2	-0.841273247518392
si:ch211-161h7.4	-0.8401312496329002
adkb	-0.8339623549801797
tnnt3a	-0.8338098645607367
nup188	-0.8323170801304602
mbtps1	-0.830802069440231
cul4b	-0.8288944991182015
ppib	-0.828720880416593
acp5a	-0.8286150965382832
ubc	-0.8280858461294457
otub1a	-0.8224954417963796
zmynd11	-0.8217721354146165
apex1	-0.8209330276570844
cav3	-0.8197762988646441
cdk2ap2	-0.8180974755247321
tle3a	-0.8146039739758077
pdia2	-0.812930814306675
srm	-0.8118413582453908
lrrn1	-0.8069106963389895
gsna	-0.8033240947393431
hrsp12	-0.8024795550961012
mcm4	-0.7966896174944903
gltscr2	-0.7959016804163105
pax6b	-0.7926904359648858
oaz1a	-0.7925208162093481
ncoa3	-0.7920633126469941
mcm7	-0.7912222649106088
calm2b	-0.7900407700748063
tmem131	-0.7889790000949481
dnajc1	-0.7882289031299518
ppp1cbl	-0.786662419048104
dab2ipb	-0.786062487300338
rhag	-0.7814167783698468
bsg	-0.7812313652761979
prdm12b	-0.7806388361003757
cyp2y3	-0.7803516359959284
nkd1	-0.7702860058518873
shisa3	-0.7697163130131426
atp5o	-0.7676181012287561
fabp3	-0.7673785156415197
gch2	-0.7648715395536042
adka	-0.7605116826519408
nomo	-0.7587551713654784
nomo	-0.7587551713654784
nomo	-0.7587551713654784
usp44	-0.758609418336124
hnrnpul1	-0.7535450681128887
psmc4	-0.7532067054107505
nrp2b	-0.7483586599215689
rbm6	-0.7469668337721487
sp4	-0.7455728671856804
pcdh8	-0.7447585204515906
elavl3	-0.743650019781351
ywhabl	-0.7429923145316722
adh8b	-0.742081113161805
rbp2b	-0.7405450677660846
krt1-19d	-0.7394161962265418
krt1-19d	-0.7394161962265418
krt1-19d	-0.7394161962265418
ddi2	-0.7374896917572776
tmem147	-0.7366085308852276
tardbp	-0.7366013417888948
rpl32	-0.7342225478544396
pabpn1	-0.7318849066688772
vdac3	-0.730780179531754
ndufb3	-0.7298272464552131
tdgf1	-0.7269645755415158
tdgf1	-0.7269645755415158
brk1	-0.7260531171564463
snai2	-0.7235566483521548
rsl1d1	-0.7230984522700704
pfn1	-0.7217331551535583
rbm4.2	-0.7210617294046526
rbm4.2	-0.7210617294046526
rpn2	-0.7206013021412329
idi1	-0.7186326830266377
bub1	-0.7174720344719335
rangap1b	-0.7171137407623677
rfx4	-0.7140951321946399
hnrnpc	-0.7136864144891831
auts2b	-0.7125447349121424
tpx2	-0.7056780866661824
cirbpb	-0.7045789060522153
trpc4apa	-0.7042502159400108
rps16	-0.7040244806964316
rassf2a	-0.7038075420347428
zc3h4	-0.7037031702214026
dctn2	-0.7014093214679501
ubtf	-0.6976878106445372
atp5a1	-0.695390368689451
srsf11	-0.6952951661635843
sdad1	-0.6947005053007633
mt-co3	-0.6939252532225614
slc6a9	-0.6933785717461639
ap1s2	-0.6923707707770671
cherp	-0.6914347760636982
si:dkey-261h17.1	-0.6899711793567195
atp1a1a.1	-0.6898335322181758
kremen1	-0.6815832109677283
hibadha	-0.6778363964694306
afp4	-0.67638875613285
CDCA2	-0.6761275499761286
cox4i1	-0.6700124611743609
sgol1	-0.6699595122987664
nfyc	-0.6689982091316302
sptssa	-0.6686601079981681
si:ch73-46j18.5	-0.6673476356973264
serpine1	-0.6617714279357928
faf2	-0.6610163465496559
eif2s2	-0.6603304656577272
DAB2 (2 of 2)	-0.6591557004799162
eng2a	-0.6566381174676276
epcam	-0.6562941171569704
znf280d	-0.6562356791843766
ssbp3b	-0.6543335647201033
ube2g1a	-0.6541420610433336
epb41l5	-0.6536826906130545
ppil3	-0.6534819774017752
nr6a1b	-0.6521055695845409
hspa9	-0.6520757393525948
kri1	-0.651824481063183
ivns1abpa	-0.6506772162393917
plbd1	-0.6503112869213188
mycn	-0.6485175297955698
ncalda	-0.6483668650960965
akt1s1	-0.6481925682771102
tnnc2	-0.6469926855914573
creb1a	-0.6449184976891492
psma1	-0.644087791958868
sap30l	-0.6429949424758035
tia1l	-0.6423840074725505
