hsp70l	-28.762730388812738
egln3	-17.85287323791534
ppp1r15a	-16.242229191584283
prss59.2	-13.113353214908075
pim2	-12.384128593316364
fam46ba	-11.240744955984267
try	-10.872109923058046
ctrb1	-10.815623860583385
ctrb1	-10.815623860583385
opn1sw1	-10.421056141352151
si:dkey-85k7.7	-9.73763919081816
abcf2a	-9.535968890455008
zgc:112160	-8.242310516487956
hsp70.3	-8.14966384368448
hsp70.2	-7.911666275555889
cited2	-7.808854607618945
rho	-7.694553197166372
ankrd37	-7.606728559285544
opn1lw2	-7.397125163748705
opn1mw1	-7.350648314015586
cbfa2t2	-7.177270699824239
CELA1 (1 of 7)	-6.561245460689137
KLF16	-6.383027811801354
chia.2	-6.340530169750605
mknk2b	-6.25927428347804
dusp4	-5.852652749274405
irs2a	-5.744657521973805
exosc6	-5.725233599867341
cpb1	-5.667421791164227
stk35	-5.647770914079188
ctrl	-5.528082094988731
rbm12	-5.410498245005337
ela3l	-5.346288600421059
pfkfb3	-5.2451214109408255
txnipa	-5.198766261734405
arrdc3b	-5.1115648063424075
mat2aa	-5.083597589390732
wsb1	-5.020135858642563
tbx16	-4.965455803314137
AC024175.18	-4.726073911324772
g3bp1	-4.673556026338168
prmt6	-4.6250889637315655
ela2	-4.500449864946409
si:ch211-195b15.8	-4.478595359333171
cpa5	-4.458500500917314
apoda.2	-4.343561044084001
ttnb	-4.3312329324540455
prss59.1	-4.329829605823983
pprc1	-4.307607059141835
hspa4a	-4.2973454319331825
ela2l	-4.275409038922348
zic2b	-4.168231652812071
btg3	-4.15468424059297
si:ch211-209l18.4	-4.098414777906825
pde6h	-4.058898427515928
ptrh2	-4.015924421816318
ddit4	-3.93769722608609
c6ast4	-3.9058319568577216
zgc:136461	-3.901608842854564
mcl1b	-3.861286294157615
higd1a	-3.759916762831154
dnajc21	-3.7408405816481305
pck1	-3.7169270769423632
egln2	-3.6623371448704716
igfbp1a	-3.6423483265207266
kbtbd8	-3.5986001821750793
dync1li2	-3.595910135641327
txnipb	-3.5612238670523984
ifrd1	-3.556213856648196
opn1sw2	-3.550626940010393
mt-nd3	-3.5320232587633007
cdkn1d	-3.503926064419296
znf292b	-3.412248670793017
gngt2b	-3.3881792483139015
ampd1	-3.387960039206829
ciarta	-3.385716807994608
ada	-3.3756808778402116
wu:fb55g09	-3.3635444722415584
mat2ab	-3.336147701151994
klf11a	-3.3344607509525033
g6pca.2	-3.333272210112676
kdm4ab	-3.321642740336866
p4ha1b	-3.3070741907117918
CR753886.1	-3.303704055776644
ccng2	-3.2701699672136644
zgc:136930	-3.2600336175255378
mid1ip1b	-3.232617643186566
pax7a	-3.2211435456363007
gnat2	-3.2180531452267958
pik3ip1	-3.214763492482408
filip1a	-3.188506081183133
cipca	-3.1269041781643074
si:dkeyp-69b9.3	-3.117610123803876
gtf3c6	-3.097531429443595
ror1	-3.0821326714190973
jmjd6	-3.0755067379760948
kpna1	-3.068787738560055
ttna	-3.0345596923519707
znf395a	-3.0198555779718386
kdm5ba	-2.9785430740820353
tomm34	-2.9579460842628635
creld2	-2.9539775285138057
nabp1a	-2.9503809604103775
mif	-2.9395935352546023
chchd4	-2.92255121348625
slc25a37	-2.9191262773410176
dnajb11	-2.900644567899245
cars2	-2.8963714364338133
arrdc2	-2.8953257364450393
slc25a33	-2.8922918320458417
si:ch73-39o22.3	-2.892136077543373
cdk8	-2.8837044183642893
bzw1b	-2.8728413139744746
rnf24	-2.8651730489734084
clk4a	-2.8625059691040176
si:dkey-202e22.2	-2.82079997719542
pde6c	-2.8151419741343764
zgc:171422	-2.8010545066640034
tsc22d2	-2.7987450054291965
b4galt7	-2.7793511650601985
nfe2l3	-2.7626803897080423
fndc3ba	-2.7604182940270445
zfp36l1b	-2.755155550739445
nav3	-2.7314971533790486
angptl4	-2.7255694266614934
zgc:158846	-2.7123326064635127
celsr1b	-2.7087148241986507
rx3	-2.704676007546556
manf	-2.6877571877981588
ppp1r10	-2.679124599141437
mtfr1l	-2.6331574339682904
AC024175.16	-2.6319351253028427
histh1l	-2.6027040730796593
histh1l	-2.6027040730796593
znf414	-2.6001183711735485
SLCO5A1 (2 of 2)	-2.5960312787255897
brd2a	-2.5954357454048207
usp28	-2.585828034424685
ved	-2.5543114887130076
egr2b	-2.554079284819131
si:dkey-79d12.5	-2.539412742235894
lmx1ba	-2.5224867359956877
smyd5	-2.5210202824371537
atp2a1l	-2.517815850109191
mt-nd2	-2.51082199837513
gabpb2b	-2.5050499751991118
mief2	-2.5044952089551464
diabloa	-2.494807325296349
cry2	-2.485930345013285
arr3a	-2.4803338468174703
chsy1	-2.470751249377598
ddx5	-2.4697774366630796
maml3	-2.44767804139695
mrpl12	-2.4371268838564197
U11	-2.4334249743006224
U11	-2.4334249743006224
tbx2a	-2.4237431086838988
banp	-2.422831730360197
fam204a	-2.4215146218646773
cyp26a1	-2.4135746456547116
zgc:153215	-2.4134482547445253
mplkip	-2.411804208593837
si:dkey-182i3.8	-2.4115010822534377
zfp36l1a	-2.4050402658658614
xirp2a	-2.4024248214274415
kaznb	-2.386642049082883
si:ch211-175g6.7	-2.381098563912123
ccdc77	-2.3724728611304085
alkbh5	-2.3722005674872015
ovol1	-2.357564535286456
flnca	-2.3570526686503745
h1f0	-2.356923616451483
rilpl2	-2.352995876291027
srm	-2.3395012047096952
vhl	-2.334405053978504
rbm5	-2.3282571785140846
pdia2	-2.314371235996529
foxk1	-2.304477007511193
hsp90aa1.2	-2.301924825992079
idi1	-2.2888104002633956
rangap1b	-2.288300307487784
insig1	-2.286599305675065
zgc:114130	-2.2858721506658646
CABZ01070258.1	-2.2829343748085917
cyp24a1	-2.2827606290246574
rbp2b	-2.272243293127829
h1fx	-2.2663797507643704
sptssa	-2.260353848062384
ube2g1a	-2.2534547434615964
arrdc3a	-2.2530629304578524
CR847510.1	-2.251717579530261
SPEG (1 of 2)	-2.2504090927705573
GABARAPL1	-2.24604654602065
PROB1 (2 of 2)	-2.24549376472656
gcdhb	-2.2440610152314044
ctgfa	-2.2374962248266947
suz12a	-2.2367638616079435
fbxl5	-2.2358271623338193
etf1b	-2.234455386663385
ppil3	-2.2327803165369993
lft1	-2.2183663488124017
lft1	-2.2183663488124017
epha7	-2.218113724475606
dnajb1b	-2.2156028286308103
rfx2	-2.2071580955280545
dennd4c	-2.204791368585188
obsl1b	-2.204204139451947
asns	-2.2015512984363315
mt-nd1	-2.188827290046401
gfm1	-2.186768477647571
atp5g3a	-2.1827993484149943
rgl3a	-2.1748970380101973
cyb5r1	-2.159044988952217
usp49	-2.1563555113849
fzd5	-2.14221393276169
dusp1	-2.1394978399944358
rgl1	-2.1354510117847227
rreb1b	-2.1337253852222156
pdcd2	-2.1276546891798533
ankrd11	-2.1195980119425903
adssl	-2.11698664834917
nufip2	-2.1084929729188064
suv420h2	-2.1081524984675033
dcun1d4	-2.095980897638565
cenpk	-2.0937145080652986
